,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
1982,9,0.0017282087355852127,12.0,1333.0,100,500,94
1983,10,0.0017383340746164322,12.0,1334.0,100,500,94
1984,1,0.0016319998539984226,13.0,1335.0,100,500,95
1985,2,0.001645917072892189,13.0,1336.0,100,500,95
1986,3,0.001660624984651804,13.0,1337.0,100,500,95
1987,4,0.0016706250607967377,13.0,1338.0,100,500,95
1988,5,0.001680999994277954,13.0,1339.0,100,500,95
1989,6,0.0016944590024650097,14.0,1341.0,100,500,95
1990,7,0.0017042919062078,14.0,1342.0,100,500,95
1991,8,0.001717583741992712,14.0,1343.0,100,500,95
1992,9,0.0017282087355852127,14.0,1344.0,100,500,95
1993,10,0.0017383340746164322,14.0,1345.0,100,500,95
1994,1,0.0016319998539984226,16.0,1346.0,100,500,96
1995,2,0.001645917072892189,17.0,1348.0,100,500,96
1996,3,0.001660624984651804,17.0,1349.0,100,500,96
1997,4,0.0016706250607967377,17.0,1350.0,100,500,96
1998,5,0.001680999994277954,18.0,1352.0,100,500,96
1999,6,0.0016944590024650097,18.0,1353.0,100,500,96
2000,7,0.0017042919062078,18.0,1354.0,100,500,96
2001,8,0.001717583741992712,18.0,1355.0,100,500,96
2002,9,0.0017282087355852127,18.0,1356.0,100,500,96
2003,10,0.0017383340746164322,18.0,1357.0,100,500,96
2004,1,0.0016319998539984226,9.0,1359.0,100,500,97
2005,2,0.001645917072892189,9.0,1360.0,100,500,97
2006,3,0.001660624984651804,10.0,1362.0,100,500,97
2007,4,0.0016706250607967377,10.0,1363.0,100,500,97
2008,5,0.001680999994277954,10.0,1364.0,100,500,97
2009,6,0.0016944590024650097,11.0,1366.0,100,500,97
2010,7,0.0017042919062078,11.0,1367.0,100,500,97
2011,8,0.001717583741992712,12.0,1369.0,100,500,97
2012,9,0.0017282087355852127,12.0,1370.0,100,500,97
2013,10,0.0017383340746164322,12.0,1371.0,100,500,97
2014,1,0.0016319998539984226,12.0,1373.0,100,500,98
2015,2,0.001645917072892189,12.0,1374.0,100,500,98
2016,3,0.001660624984651804,13.0,1376.0,100,500,98
2017,4,0.0016706250607967377,14.0,1378.0,100,500,98
2018,5,0.001680999994277954,15.0,1380.0,100,500,98
2019,6,0.0016944590024650097,16.0,1382.0,100,500,98
2020,7,0.0017042919062078,17.0,1384.0,100,500,98
2021,8,0.001717583741992712,18.0,1386.0,100,500,98
2022,9,0.0017282087355852127,18.0,1387.0,100,500,98
2023,10,0.0017383340746164322,18.0,1388.0,100,500,98
2024,1,0.0016319998539984226,9.0,1389.0,100,500,99
2025,2,0.001645917072892189,9.0,1390.0,100,500,99
2026,3,0.001660624984651804,10.0,1392.0,100,500,99
2027,4,0.0016706250607967377,11.0,1394.0,100,500,99
2028,5,0.001680999994277954,11.0,1395.0,100,500,99
2029,6,0.0016944590024650097,11.0,1396.0,100,500,99
2030,7,0.0017042919062078,11.0,1397.0,100,500,99
2031,8,0.001717583741992712,12.0,1399.0,100,500,99
2032,9,0.0017282087355852127,12.0,1400.0,100,500,99
2033,10,0.0017383340746164322,13.0,1402.0,100,500,99
2034,1,0.0016319998539984226,10.0,1404.0,100,500,100
2035,2,0.001645917072892189,11.0,1406.0,100,500,100
2036,3,0.001660624984651804,12.0,1408.0,100,500,100
2037,4,0.0016706250607967377,12.0,1409.0,100,500,100
2038,5,0.001680999994277954,12.0,1410.0,100,500,100
2039,6,0.0016944590024650097,12.0,1411.0,100,500,100
2040,7,0.0017042919062078,13.0,1413.0,100,500,100
2041,8,0.001717583741992712,13.0,1414.0,100,500,100
2042,9,0.0017282087355852127,13.0,1415.0,100,500,100
2043,10,0.0017383340746164322,13.0,1416.0,100,500,100
