,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
124,0,366.0,502,0.23351462511345744,"[0, 4, 4, 4, 2, 2, 2, 1, 4, 2, 3, 2, 3, 0, 4, 1, 2, 0, 2, 4, 1, 2, 2, 0, 4]",75,100,35
125,10,400.0,516,0.23811087477952242,"[0, 4, 4, 4, 2, 3, 2, 1, 4, 2, 3, 2, 3, 0, 4, 1, 2, 0, 3, 4, 1, 4, 2, 3, 4]",75,100,35
126,0,361.0,516,0.24190687481313944,"[1, 3, 4, 1, 0, 3, 4, 3, 0, 0, 4, 4, 4, 3, 1, 2, 0, 3, 4, 3, 0, 3, 2, 3, 0]",75,100,36
127,10,425.0,531,0.24659308372065425,"[1, 3, 4, 1, 0, 4, 4, 3, 1, 0, 4, 4, 4, 3, 4, 2, 0, 3, 4, 4, 0, 3, 2, 3, 3]",75,100,36
128,0,339.0,531,0.2504347921349108,"[1, 1, 1, 0, 2, 4, 1, 2, 4, 2, 2, 0, 2, 3, 1, 4, 1, 4, 3, 1, 0, 2, 4, 2, 1]",75,100,37
129,10,356.0,544,0.25516829174011946,"[1, 1, 1, 0, 2, 4, 1, 2, 4, 2, 2, 1, 2, 3, 1, 4, 1, 4, 4, 1, 1, 2, 4, 2, 1]",75,100,37
130,0,403.0,544,0.25905050011351705,"[4, 4, 0, 2, 3, 4, 1, 4, 4, 0, 2, 2, 3, 4, 3, 2, 0, 1, 0, 4, 4, 0, 1, 4, 3]",75,100,38
131,10,485.0,559,0.2638593749143183,"[4, 4, 0, 2, 3, 4, 4, 4, 4, 0, 2, 2, 3, 4, 3, 2, 0, 1, 2, 4, 4, 3, 4, 4, 3]",75,100,38
132,0,331.0,559,0.267796749714762,"[2, 3, 0, 2, 1, 4, 0, 1, 0, 1, 3, 2, 3, 3, 1, 2, 2, 3, 0, 0, 2, 3, 4, 1, 2]",75,100,39
133,10,381.0,574,0.27263804199174047,"[2, 3, 2, 2, 4, 4, 0, 1, 0, 4, 4, 2, 3, 3, 1, 2, 2, 3, 4, 0, 2, 3, 4, 1, 2]",75,100,39
134,0,368.0,574,0.2765929168090224,"[2, 3, 3, 3, 0, 1, 2, 2, 3, 0, 0, 3, 3, 0, 0, 4, 3, 3, 1, 1, 2, 3, 4, 2, 2]",75,100,40
